date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:45:30	318283/318283	---M--	200	added ('OK')	image/jpeg	etag:%224db4b-56cd3cfc83048%22	https://www.truefoodkitchen.com/images/phoenix/truefoodkitchen-phoenix-banner.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/phoenix/truefoodkitchen-phoenix-banner.jpg	(from https://www.truefoodkitchen.com/phoenix)
09:45:32	25196/25196	---M--	200	added ('OK')	image/jpeg	etag:%22626c-56cd3d095814f%22	https://www.truefoodkitchen.com/images/sliders/truefoodkitchen-slide_6.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/sliders/truefoodkitchen-slide_6.jpg	(from https://www.truefoodkitchen.com/phoenix)
09:45:33	42265/42265	---M--	200	added ('OK')	image/jpeg	etag:%22a519-56cd3cfcfa27a%22	https://www.truefoodkitchen.com/images/phoenix/slider/truefoodkitchen-phoenixstore-slider.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/phoenix/slider/truefoodkitchen-phoenixstore-slider.jpg	(from https://www.truefoodkitchen.com/phoenix)
09:45:38	36859/36859	---M--	200	added ('OK')	image/jpeg	etag:%228ffb-56cd3cfd157f7%22	https://www.truefoodkitchen.com/images/phoenix/slider/truefoodkitchen-phoenixstore-slider2.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/phoenix/slider/truefoodkitchen-phoenixstore-slider2.jpg	(from https://www.truefoodkitchen.com/phoenix)
09:45:42	24241/24241	---M--	200	added ('OK')	image/jpeg	etag:%225eb1-587c7838d3a0b%22	https://www.truefoodkitchen.com/images/phoenix/events/truefoodkitchen-phoenix-lifetime.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/phoenix/events/truefoodkitchen-phoenix-lifetime.jpg	(from https://www.truefoodkitchen.com/phoenix)
09:45:44	18168/18168	---M--	200	added ('OK')	image/jpeg	etag:%2246f8-592345e17eb35%22	https://www.truefoodkitchen.com/images/phoenix/events/truefoodkitchen-phoenix-restaurantweek2019.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/phoenix/events/truefoodkitchen-phoenix-restaurantweek2019.jpg	(from https://www.truefoodkitchen.com/phoenix)
09:46:25	404073/404073	---M--	200	added ('OK')	application/pdf	etag:%2262a69-5925f6e74bd6e%22	https://www.truefoodkitchen.com/docs/catering/TFK_Phoenix_Catering.pdf	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/docs/catering/TFK_Phoenix_Catering.pdf	(from https://www.truefoodkitchen.com/phoenix)
09:46:28	15109/15109	---M--	200	added ('OK')	image/jpeg	etag:%223b05-59234925220c6%22	https://www.truefoodkitchen.com/images/phoenix/events/truefoodkitchen-phoenix-corepower2019.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/phoenix/events/truefoodkitchen-phoenix-corepower2019.jpg	(from https://www.truefoodkitchen.com/phoenix)
09:46:29	2434/2434	---M--	200	added ('OK')	image/png	etag:%22982-58699aff44ea7%22	https://www.truefoodkitchen.com/images/truefoodkitchen-icon22.png	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truefoodkitchen-icon22.png	(from https://www.truefoodkitchen.com/phoenix)
09:46:30	12991/12991	---M-Z	200	added ('OK')	application/javascript	etag:%22f5b6d5a53e64324c53d369379db33156%22	https://embedsocial.com/embedscript/ri2.js	C:/My%20Web%20Sites/Organic/embedsocial.com/embedscript/ri2.js	(from https://www.truefoodkitchen.com/phoenix)
09:46:31	0/-1	---M--	301	error ('')			https://www.truefoodkitchen.com/giftcards	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/giftcards.161.delayed	(from https://www.truefoodkitchen.com/scottsdale)
09:47:24	209820/209820	---M--	200	added ('OK')	image/jpeg	etag:%223339c-56cd3d085934c%22	https://www.truefoodkitchen.com/images/scottsdale/truefoodkitchen-scottsdale-banner.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/scottsdale/truefoodkitchen-scottsdale-banner.jpg	(from https://www.truefoodkitchen.com/scottsdale)
09:47:24	0/-1	---M--	301	error ('')			https://www.truefoodkitchen.com/giftcards	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/giftcards.163.delayed	(from https://www.truefoodkitchen.com/scottsdale)
09:47:27	17017/17017	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202019%2004:17:18%20GMT	https://www.truefoodkitchen.com/menus/scottsdale	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/menus/scottsdale.html	(from https://www.truefoodkitchen.com/scottsdale)
09:49:21	957281/957281	---M--	200	added ('OK')	application/pdf	etag:%22e9b61-592b30dba3420%22	https://www.truefoodkitchen.com/docs/restaurantweek/2019/TFK_Arizona_RW.pdf	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/docs/restaurantweek/2019/TFK_Arizona_RW.pdf	(from https://www.truefoodkitchen.com/phoenix)
09:49:23	30759/30759	---M--	200	added ('OK')	image/jpeg	etag:%227827-572de031fbfc2%22	https://www.truefoodkitchen.com/images/sliders/truefoodkitchen-slide_1.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/sliders/truefoodkitchen-slide_1.jpg	(from https://www.truefoodkitchen.com/scottsdale)
09:49:29	29094/29094	---M--	200	added ('OK')	image/jpeg	etag:%2271a6-56cd3d08e7c7c%22	https://www.truefoodkitchen.com/images/sliders/truefoodkitchen-slide_4.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/sliders/truefoodkitchen-slide_4.jpg	(from https://www.truefoodkitchen.com/scottsdale)
09:49:35	30178/30178	---M--	200	added ('OK')	image/jpeg	etag:%2275e2-56cd3d08b5fa2%22	https://www.truefoodkitchen.com/images/scottsdale/slider/truefoodkitchen-scottsdalestore-slider.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/scottsdale/slider/truefoodkitchen-scottsdalestore-slider.jpg	(from https://www.truefoodkitchen.com/scottsdale)
09:49:38	33076/33076	---M--	200	added ('OK')	image/jpeg	etag:%228134-56cd3d08c0b80%22	https://www.truefoodkitchen.com/images/scottsdale/slider/truefoodkitchen-scottsdalestore-slider2.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/scottsdale/slider/truefoodkitchen-scottsdalestore-slider2.jpg	(from https://www.truefoodkitchen.com/scottsdale)
09:49:38	0/-1	---M--	301	error ('')			https://www.truefoodkitchen.com/giftcards	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/giftcards.16b.delayed	(from https://www.truefoodkitchen.com/elsegundo)
09:50:13	168764/168764	---M--	200	added ('OK')	image/jpeg	etag:%222933c-56cd3ceac8151%22	https://www.truefoodkitchen.com/images/elsegundo/truefoodkitchen-elsegundo-banner.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/elsegundo/truefoodkitchen-elsegundo-banner.jpg	(from https://www.truefoodkitchen.com/elsegundo)
09:50:13	0/-1	---M--	301	error ('')			https://www.truefoodkitchen.com/giftcards	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/giftcards.16d.delayed	(from https://www.truefoodkitchen.com/elsegundo)
